,Final Pick,Total Projected Indy Wins,First Quarter Wins,Second Quarter Wins,Third Quarter Wins,Games Played By Carson (17 Max),Colts Made Playoffs,Playoff_Result,Game_Where_Indy_Fell_Out_of_Playoffs,Carson Benched On Purpose,Out_of_Division,Game_Where_Indy_Fell_Out_of_Division,Wins_of_Div_Winner,Out_of_Wildcard,Game_Where_Indy_Fell_Out_of_Wildcard,Wins_of_Last_WC,Week 1 Result,Week 2 Result,Week 3 Result,Week 4 Result,Week 5 Result,Week 6 Result,Week 7 Result,Week 8 Result,Week 9 Result,Week 10 Result,Week 11 Result,Week 12 Result,Week 13 Result,Week 14 Result,Week 15 Result,Week 16 Result,Week 17 Result,Draft Pick Points,Carson Final Snap %,Percentage of Total Occurances (%),Colts_Eliminated_From_Division_or_Wild_Card_Race_First
1022,10,7.0,1,2,4,16.074850393599995,False,Missed Playoffs,,False,False,,8.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,BUF,IND,IND,NE,ARI,IND,IND,1300,94.55794349176468,0.01,Lost Wild Card First
1023,7,6.0,1,2,4,14.838264905587502,False,Missed Playoffs,17.0,False,True,17.0,7.0,True,16.0,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,NE,ARI,IND,JAX,1500,87.28391120933824,0.01,Lost Wild Card First
1024,12,7.0,1,3,4,15.360328159999996,False,Missed Playoffs,17.0,True,True,17.0,9.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,IND,BUF,TB,IND,IND,ARI,IND,JAX,1200,90.35487152941174,0.01,Lost Wild Card and Division at Same Time
1025,37,5.0,1,2,4,11.443809276799998,False,Missed Playoffs,14.0,True,True,13.0,13.0,True,14.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,NYJ,IND,IND,TB,HOU,NE,ARI,OAK,IND,530,67.31652515764705,0.01,Lost Division First
1026,21,8.0,1,4,4,16.139771334776736,True,First Round Exit,,False,False,,8.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,JAX,BUF,TB,IND,IND,ARI,IND,IND,800,94.93983138103962,0.01,None
1027,49,9.0,1,3,6,12.32695049363548,False,Missed Playoffs,,True,True,15.0,12.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,IND,TB,IND,IND,ARI,OAK,IND,410,72.5114734919734,0.01,Lost Division First
1028,26,8.0,1,3,5,15.003277988264546,True,Second Round Exit,,False,False,,8.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,700,88.25457640155615,0.01,None
1029,12,8.0,1,3,5,15.752392,False,Missed Playoffs,17.0,True,True,16.0,11.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,1200,92.6611294117647,0.01,Lost Division First
1030,51,9.0,1,3,5,12.28467685737703,True,First Round Exit,,True,True,14.0,13.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,IND,IND,IND,IND,390,72.2628050433943,0.01,None
1031,31,10.0,1,4,7,14.92006487063858,True,Super Bowl Exit,,False,False,,10.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,IND,OAK,JAX,600,87.76508747434458,0.01,None
1032,23,9.0,1,4,5,14.8508,True,First Round Exit,,True,True,16.0,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,TB,IND,IND,ARI,IND,IND,760,87.35764705882353,0.01,None
1033,17,9.0,1,3,6,16.778949336001862,False,Missed Playoffs,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,IND,IND,ARI,IND,JAX,950,98.69970197648153,0.01,Lost Wild Card and Division at Same Time
1034,14,8.0,1,4,6,15.772430333556283,False,Missed Playoffs,,False,True,17.0,10.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,ARI,IND,JAX,1100,92.77900196209579,0.01,Lost Division First
1035,46,8.0,1,2,4,11.979462402095548,False,Missed Playoffs,16.0,True,True,14.0,11.0,True,16.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,NE,IND,IND,IND,440,70.46742589467969,0.01,Lost Division First
1036,17,8.0,1,3,5,15.979114328865885,False,Missed Playoffs,,False,True,15.0,11.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,950,93.99479016979933,0.01,Lost Division First
1037,19,10.0,1,3,7,16.034995925735075,True,First Round Exit,,False,False,,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,IND,IND,HOU,IND,IND,IND,JAX,875,94.32350544550044,0.01,None
1038,24,10.0,1,4,7,16.518643588914642,True,First Round Exit,,False,False,,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,HOU,NE,IND,IND,IND,740,97.16849169949789,0.01,None
1039,20,10.0,1,3,6,16.661123091503093,True,First Round Exit,,False,False,,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,IND,TB,IND,IND,ARI,IND,IND,850,98.00660642060643,0.01,None
1040,17,9.0,1,4,5,13.978669424496868,False,Missed Playoffs,,True,True,16.0,11.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,TB,IND,IND,ARI,IND,IND,950,82.22746720292275,0.01,Lost Division First
1041,16,8.0,1,2,5,13.541688523264398,False,Missed Playoffs,16.0,True,True,16.0,10.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,IND,TB,HOU,IND,ARI,IND,IND,1000,79.65699131331999,0.01,Lost Wild Card and Division at Same Time
1042,14,8.0,1,2,4,13.526485372059087,False,Missed Playoffs,17.0,True,True,15.0,10.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,1100,79.56756101211228,0.01,Lost Division First
1043,9,7.0,1,3,4,13.642312733988195,False,Missed Playoffs,16.0,True,True,16.0,9.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,IND,BUF,TB,IND,IND,ARI,OAK,IND,1350,80.24889843522467,0.01,Lost Wild Card and Division at Same Time
1044,8,7.0,1,3,5,14.919392316057262,False,Missed Playoffs,17.0,True,True,17.0,9.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,IND,ARI,OAK,JAX,1400,87.76113127092508,0.01,Lost Wild Card and Division at Same Time
1045,23,7.0,1,3,5,14.193799679567299,True,First Round Exit,,False,False,,7.0,True,16.0,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,NE,ARI,OAK,IND,760,83.49293929157234,0.01,None
1046,44,7.0,1,1,3,12.162104268927997,False,Missed Playoffs,14.0,True,True,14.0,10.0,True,14.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,SF,TEN,IND,IND,BUF,TB,IND,NE,IND,IND,IND,460,71.54178981722352,0.01,Lost Wild Card and Division at Same Time
1047,11,7.0,1,2,4,13.94239833084853,False,Missed Playoffs,16.0,True,True,15.0,12.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,1250,82.01410782852076,0.01,Lost Division First
1048,12,7.0,1,2,4,13.44390661725463,False,Missed Playoffs,16.0,True,True,16.0,10.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,NYJ,IND,BUF,IND,IND,NE,IND,IND,JAX,1200,79.08180363090959,0.01,Lost Wild Card and Division at Same Time
1049,40,6.0,1,2,4,12.448206827324665,False,Missed Playoffs,15.0,True,True,15.0,9.0,True,14.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,NE,ARI,OAK,IND,500,73.22474604308627,0.01,Lost Wild Card First
1050,15,8.0,1,2,5,13.517544159999998,False,Missed Playoffs,16.0,True,True,15.0,10.0,True,16.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,IND,IND,NE,ARI,IND,IND,1050,79.51496564705882,0.01,Lost Division First
1051,14,7.0,1,2,4,15.556005137284567,False,Missed Playoffs,17.0,False,True,17.0,9.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,IND,IND,OAK,JAX,1100,91.50591257226216,0.01,Lost Wild Card and Division at Same Time
1052,12,7.0,1,2,4,13.279437416463907,False,Missed Playoffs,16.0,True,True,16.0,10.0,True,16.0,10.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,IND,IND,BUF,TB,IND,NE,IND,OAK,IND,1200,78.11433774390534,0.01,Lost Wild Card and Division at Same Time
1053,14,8.0,1,3,5,14.313200942312811,False,Missed Playoffs,16.0,True,True,16.0,11.0,True,16.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,NE,IND,OAK,IND,1100,84.1952996606636,0.01,Lost Wild Card and Division at Same Time
1054,17,9.0,1,2,6,16.580249116799997,False,Missed Playoffs,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,IND,IND,IND,IND,IND,IND,ARI,IND,JAX,950,97.53087715764704,0.01,Lost Wild Card and Division at Same Time
1055,15,8.0,1,3,5,15.673191999999998,False,Missed Playoffs,,True,True,15.0,11.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,IND,IND,IND,ARI,OAK,IND,1050,92.19524705882351,0.01,Lost Division First
1056,37,5.0,1,2,3,11.492275489505014,False,Missed Playoffs,15.0,True,True,15.0,8.0,True,14.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,NYJ,IND,BUF,TB,IND,NE,ARI,IND,JAX,530,67.60162052650008,0.01,Lost Wild Card First
1057,35,5.0,1,2,3,11.125819781446436,False,Missed Playoffs,14.0,True,True,13.0,11.0,True,14.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,BUF,TB,HOU,NE,ARI,IND,IND,550,65.44599871439081,0.01,Lost Division First
1058,13,8.0,1,3,6,14.464529822137415,False,Missed Playoffs,16.0,True,True,16.0,11.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,IND,TB,IND,NE,ARI,OAK,IND,1150,85.08546954198479,0.01,Lost Wild Card and Division at Same Time
1059,42,7.0,1,2,4,11.429952330354599,False,Missed Playoffs,16.0,True,True,14.0,11.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,NYJ,IND,IND,TB,IND,NE,IND,OAK,IND,480,67.23501370796822,0.01,Lost Division First
1060,6,5.0,1,2,3,13.159775472127999,False,Missed Playoffs,15.0,True,True,15.0,10.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,NYJ,IND,BUF,TB,IND,NE,ARI,OAK,IND,1600,77.41044395369411,0.01,Lost Wild Card and Division at Same Time
1061,17,8.0,1,4,5,13.8508,False,Missed Playoffs,16.0,True,True,15.0,11.0,True,16.0,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,TB,IND,IND,ARI,OAK,IND,950,81.47529411764705,0.01,Lost Division First
1062,37,5.0,1,2,3,12.311204294463998,False,Missed Playoffs,14.0,True,True,14.0,11.0,True,14.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,BUF,TB,IND,NE,ARI,IND,JAX,530,72.4188487909647,0.01,Lost Wild Card and Division at Same Time
1063,26,9.0,1,3,6,13.334743049580906,True,Second Round Exit,,True,True,16.0,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,IND,ARI,OAK,IND,700,78.43966499753475,0.01,None
1064,11,8.0,1,4,5,13.623581270517827,False,Missed Playoffs,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,TB,HOU,IND,IND,OAK,IND,1250,80.1387133559872,0.01,Lost Wild Card and Division at Same Time
1065,13,8.0,1,3,6,13.918026595311291,False,Missed Playoffs,16.0,True,True,16.0,10.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,HOU,IND,ARI,OAK,IND,1150,81.8707446783017,0.01,Lost Wild Card and Division at Same Time
1066,10,7.0,1,2,4,15.360260187420016,False,Missed Playoffs,,False,False,,7.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,1300,90.35447169070598,0.01,Lost Wild Card First
1067,8,6.0,1,3,5,12.87270862985616,False,Missed Playoffs,15.0,True,True,15.0,9.0,True,15.0,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,JAX,IND,IND,HOU,NE,ARI,IND,JAX,1400,75.72181546974211,0.01,Lost Wild Card and Division at Same Time
1068,20,9.0,1,2,5,16.158633801391034,True,First Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,IND,TB,IND,IND,IND,OAK,IND,850,95.05078706700608,0.01,None
1069,9,7.0,1,2,4,13.236655935919009,False,Missed Playoffs,16.0,True,True,15.0,9.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,1350,77.86268197599418,0.01,Lost Division First
1070,16,8.0,1,3,5,15.752392,False,Missed Playoffs,,True,True,17.0,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,1000,92.6611294117647,0.01,Lost Division First
1071,11,8.0,1,2,4,14.286593276799996,False,Missed Playoffs,16.0,True,True,16.0,10.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,HOU,IND,IND,IND,IND,1250,84.03878398117645,0.01,Lost Wild Card and Division at Same Time
1072,15,9.0,1,2,5,15.519112319999998,False,Missed Playoffs,,True,True,15.0,11.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,IND,IND,IND,IND,ARI,IND,IND,1050,91.28889599999998,0.01,Lost Division First
1073,22,9.0,1,3,6,16.242501233793668,True,First Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,IND,HOU,IND,IND,IND,JAX,780,95.54412490466864,0.01,None
1074,14,7.0,1,2,4,13.420704319999997,False,Missed Playoffs,16.0,True,True,15.0,12.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,1100,78.94531952941175,0.01,Lost Division First
1075,45,8.0,1,1,4,11.206645226100353,False,Missed Playoffs,,True,True,15.0,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,HOU,SF,TEN,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,450,65.92144250647266,0.01,Lost Division First
1076,39,5.0,1,2,3,12.23813782771072,False,Missed Playoffs,14.0,True,True,14.0,11.0,True,14.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,NYJ,IND,BUF,TB,HOU,NE,ARI,IND,IND,510,71.98904604535717,0.01,Lost Wild Card and Division at Same Time
1077,19,9.0,1,2,5,16.42070432,True,First Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,IND,IND,HOU,IND,IND,IND,IND,875,96.59237835294117,0.01,None
1078,10,7.0,1,3,6,13.927132927712991,False,Missed Playoffs,16.0,True,True,16.0,10.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,NE,ARI,OAK,JAX,1300,81.92431133948818,0.01,Lost Wild Card and Division at Same Time
1079,28,9.0,1,3,5,16.198703168300533,True,Second Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,IND,IND,IND,IND,660,95.28648922529726,0.01,None
1080,30,9.0,1,3,5,15.436929343083158,True,Conference Final Exit,,False,False,,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,HOU,IND,IND,NYJ,IND,BUF,IND,IND,IND,ARI,IND,IND,620,90.80546672401857,0.01,None
1081,8,7.0,1,3,4,15.618527807075063,False,Missed Playoffs,,False,False,,8.0,True,16.0,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,JAX,BUF,TB,HOU,IND,ARI,IND,IND,1400,91.87369298279448,0.01,Lost Wild Card First
1082,41,6.0,1,2,5,12.498336159999997,False,Missed Playoffs,16.0,True,True,14.0,11.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,IND,HOU,NE,IND,OAK,JAX,490,73.51962447058821,0.01,Lost Division First
1083,17,9.0,1,3,6,14.712792,False,Missed Playoffs,,True,True,16.0,11.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,JAX,IND,IND,HOU,NE,IND,IND,IND,950,86.54583529411765,0.01,Lost Division First
1084,12,7.0,1,3,5,12.803212046111557,False,Missed Playoffs,16.0,True,True,15.0,11.0,True,16.0,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,IND,HOU,IND,ARI,OAK,IND,1200,75.31301203595034,0.01,Lost Division First
1085,15,8.0,1,2,6,13.787277206216249,False,Missed Playoffs,16.0,True,True,15.0,11.0,True,16.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,IND,IND,IND,NE,ARI,OAK,IND,1050,81.10163062480147,0.01,Lost Division First
1086,14,8.0,1,4,6,16.301537218477783,False,Missed Playoffs,17.0,False,True,17.0,9.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,IND,JAX,1100,95.89139540281049,0.01,Lost Wild Card and Division at Same Time
1087,19,9.0,1,3,5,15.340438164229317,True,First Round Exit,,False,False,,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,IND,IND,TB,IND,IND,IND,OAK,IND,875,90.23787155429011,0.01,None
1088,26,10.0,1,4,7,16.856783291620637,True,Second Round Exit,,False,False,,11.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,HOU,IND,ARI,IND,IND,700,99.15754877423905,0.01,None
1089,14,8.0,1,2,4,14.221168394516605,False,Missed Playoffs,,True,True,17.0,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,NYJ,IND,BUF,IND,IND,IND,IND,IND,JAX,1100,83.65393173245062,0.01,Lost Division First
1090,5,5.0,1,3,3,12.999974814022435,False,Missed Playoffs,15.0,True,True,14.0,12.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,IND,IND,NYJ,JAX,BUF,TB,HOU,IND,ARI,OAK,IND,1700,76.47044008248491,0.01,Lost Division First
1091,13,8.0,1,3,6,13.522165290430713,False,Missed Playoffs,16.0,True,True,16.0,11.0,True,16.0,10.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,NE,ARI,IND,JAX,1150,79.5421487672395,0.01,Lost Wild Card and Division at Same Time
1092,15,8.0,1,2,5,14.061522074110457,False,Missed Playoffs,16.0,True,True,16.0,11.0,True,16.0,10.0,SEA,LAR,TEN,IND,BAL,HOU,IND,TEN,IND,IND,BUF,IND,IND,IND,ARI,OAK,IND,1050,82.71483573006151,0.01,Lost Wild Card and Division at Same Time
1093,38,6.0,1,2,3,12.309456077774957,False,Missed Playoffs,15.0,True,True,14.0,12.0,True,15.0,8.0,SEA,LAR,TEN,IND,BAL,HOU,IND,TEN,IND,JAX,BUF,TB,HOU,IND,ARI,IND,IND,520,72.4085651633821,0.01,Lost Division First
1094,17,8.0,1,2,4,14.361896319999996,False,Missed Playoffs,,True,True,15.0,12.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,950,84.48174305882351,0.01,Lost Division First
1095,37,6.0,1,2,4,12.460304319999997,False,Missed Playoffs,15.0,True,True,14.0,10.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,NE,ARI,IND,JAX,530,73.29590776470587,0.01,Lost Division First
1096,10,7.0,1,4,6,15.549609554206597,False,Missed Playoffs,,False,False,,7.0,True,17.0,8.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,NE,ARI,IND,JAX,1300,91.46829149533292,0.01,Lost Wild Card First
1097,30,9.0,1,3,6,15.953790718398539,True,Conference Final Exit,,False,False,,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,HOU,IND,ARI,IND,IND,620,93.84582775528551,0.01,None
1098,42,7.0,1,2,4,12.460304319999997,False,Missed Playoffs,15.0,True,True,14.0,12.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,NE,ARI,IND,IND,480,73.29590776470587,0.01,Lost Division First
1099,11,6.0,1,2,3,13.233572454463998,False,Missed Playoffs,15.0,True,True,15.0,10.0,True,15.0,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,BUF,TB,IND,IND,ARI,OAK,IND,1250,77.84454384978822,0.01,Lost Wild Card and Division at Same Time
1100,22,10.0,1,3,7,15.838932005865408,True,First Round Exit,,False,False,,11.0,False,,9.0,SEA,LAR,TEN,IND,BAL,HOU,IND,IND,IND,IND,IND,IND,IND,IND,ARI,IND,JAX,780,93.17018826979651,0.01,None
1101,18,8.0,1,2,4,16.322296319999996,False,Missed Playoffs,,False,False,,9.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,900,96.01350776470586,0.01,Lost Wild Card and Division at Same Time
1102,9,6.0,1,1,4,12.949530488089204,False,Missed Playoffs,15.0,True,True,15.0,9.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,HOU,SF,TEN,IND,IND,BUF,IND,HOU,NE,ARI,IND,IND,1350,76.1737087534659,0.01,Lost Wild Card and Division at Same Time
1103,14,7.0,1,2,5,13.306914158091729,False,Missed Playoffs,16.0,True,True,16.0,10.0,True,16.0,10.0,SEA,LAR,TEN,IND,BAL,HOU,SF,IND,IND,IND,IND,TB,IND,IND,ARI,OAK,JAX,1100,78.2759656358337,0.01,Lost Wild Card and Division at Same Time
1104,38,6.0,1,2,4,12.223371038685215,False,Missed Playoffs,15.0,True,True,14.0,11.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,NYJ,IND,BUF,IND,HOU,IND,ARI,IND,JAX,520,71.90218258050126,0.01,Lost Division First
1105,37,5.0,1,3,4,12.461064956799998,False,Missed Playoffs,14.0,True,True,14.0,8.0,True,14.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,IND,BUF,TB,HOU,NE,ARI,OAK,IND,530,73.30038209882352,0.01,Lost Wild Card and Division at Same Time
1106,8,6.0,1,3,5,14.254657309094743,False,Missed Playoffs,16.0,True,True,16.0,9.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,HOU,NE,ARI,OAK,IND,1400,83.85092534761614,0.01,Lost Wild Card First
1107,22,9.0,1,3,5,16.496767999999996,True,First Round Exit,,False,False,,9.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,IND,BUF,IND,HOU,IND,IND,IND,IND,780,97.03981176470586,0.01,None
1108,26,8.0,1,3,5,15.232059782677034,True,Second Round Exit,,False,False,,8.0,False,,8.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,IND,BUF,IND,IND,NE,IND,IND,JAX,700,89.60035166280608,0.01,None
1109,21,9.0,1,3,5,16.752392,True,First Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,800,98.54348235294118,0.01,None
1110,40,6.0,1,2,3,11.862992694503625,False,Missed Playoffs,14.0,True,True,14.0,11.0,True,14.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,JAX,BUF,TB,IND,NE,ARI,IND,IND,500,69.78230996766838,0.01,Lost Wild Card and Division at Same Time
1111,4,5.0,1,2,4,13.308875497663998,False,Missed Playoffs,15.0,True,True,15.0,9.0,True,15.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,TB,HOU,NE,ARI,OAK,IND,1800,78.28750292743528,0.01,Lost Wild Card and Division at Same Time
1112,20,9.0,1,2,5,16.55714416,True,First Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,850,97.39496564705883,0.01,None
1113,22,10.0,1,2,5,15.868742163534053,True,First Round Exit,,False,False,,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,IND,IND,IND,TB,IND,IND,IND,IND,IND,780,93.3455421384356,0.01,None
1114,23,9.0,1,3,5,16.822127872967613,True,First Round Exit,,False,False,,9.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,760,98.95369337039772,0.01,None
1115,25,10.0,1,3,6,16.693584,True,Second Round Exit,,False,False,,10.0,False,,10.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,NYJ,IND,IND,IND,IND,IND,IND,OAK,IND,720,98.19755294117648,0.01,None
1116,23,10.0,1,4,5,15.941746620388717,True,First Round Exit,,False,False,,10.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,IND,IND,IND,IND,IND,760,93.77498011993363,0.01,None
1117,22,9.0,1,3,5,14.452379867777754,True,First Round Exit,,True,True,16.0,12.0,False,,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,IND,IND,IND,JAX,780,85.01399922222208,0.01,None
1118,13,8.0,1,3,5,13.788576600858518,False,Missed Playoffs,17.0,True,True,16.0,10.0,True,17.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,1150,81.10927412269716,0.01,Lost Division First
1119,39,5.0,1,2,3,10.975080791460128,False,Missed Playoffs,14.0,True,True,14.0,11.0,True,14.0,9.0,SEA,LAR,TEN,IND,BAL,IND,SF,TEN,NYJ,IND,BUF,TB,IND,NE,ARI,OAK,IND,510,64.55929877329487,0.01,Lost Wild Card and Division at Same Time
